,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,22.0,90.0,20.9,81.75805659063894,0.0,37359.2,37359.2,86555.13,86555.13,52633.979,46506.132,0.803,1644.472,0.01,0.01,1.0,52633.979,525.27,11424.262,41209.717,0.0,0.0,46506.132,0.0,0.0,37359.2,37359.2,33748.57,0.0,3610.63,0.0,0.0,0.0,0.0,86555.13,86555.13,82755.13,0.0,3800.0,0.0,0.0,0.0,0.0
0,5.0,10.0,36.0,155.0,34.199999999999996,136.73335086370028,0.0,57033.909999999996,57033.909999999996,137866.99,137866.99,185201.00999999998,143310.921,0.398,744.418,0.01,0.007,1.0,132567.031,913.744,41233.785,91333.246,0.0,0.0,96804.789,0.0,0.0,19674.71,19674.71,15992.94,0.0,3681.76,0.0,0.0,0.0,0.0,51311.86,51311.86,45536.86,0.0,5775.0,0.0,0.0,0.0,0.0
