,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,11.0,65.0,9.9,57.68103074719409,0.0,24577.35,24577.35,47155.13,47155.13,47106.147,41856.004,0.587,1001.04,0.095,0.114,1.0,47106.147,5812.083,10511.301,36594.846,0.0,0.0,41856.004,0.0,0.0,24577.35,24577.35,21506.57,0.0,3070.78,0.0,0.0,0.0,0.0,47155.13,47155.13,44255.13,0.0,2900.0,0.0,0.0,0.0,0.0
0,5.0,10.0,23.0,125.0,20.7,108.25944992216712,0.0,42297.33,42297.33,91847.4,91847.4,169829.053,131717.213,0.321,540.823,0.1,0.078,1.0,122722.906,10041.201,39020.155,83702.75,0.0,0.0,89861.209,0.0,0.0,17719.98,17719.98,14560.1,0.0,3159.87,0.0,0.0,0.0,0.0,44692.27,44692.27,39992.27,0.0,4700.0,0.0,0.0,0.0,0.0
