,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,15.0,75.0,13.5,67.14605282813056,0.0,29367.82,29367.82,61605.13,61605.13,50193.081,44464.107,0.66,1227.363,0.047,0.056,1.0,50193.081,2874.761,10923.345,39269.736,0.0,0.0,44464.107,0.0,0.0,29367.82,29367.82,26094.57,0.0,3273.25,0.0,0.0,0.0,0.0,61605.13,61605.13,58355.13,0.0,3250.0,0.0,0.0,0.0,0.0
0,5.0,10.0,28.0,140.0,25.2,122.22517955204701,0.0,48532.19,48532.19,110841.48999999999,110841.48999999999,178851.527,138522.53100000002,0.35,619.74,0.046,0.034,1.0,128658.446,4401.549,39784.344,88874.102,0.0,0.0,94058.424,0.0,0.0,19164.37,19164.37,15784.67,0.0,3379.7,0.0,0.0,0.0,0.0,49236.36,49236.36,44036.36,0.0,5200.0,0.0,0.0,0.0,0.0
