,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,13.0,80.0,12.35,72.14400798472494,0.0,29840.38,29840.38,55730.13,55730.13,50008.356,44304.135,0.674,1114.416,0.049,0.059,1.0,50008.356,3038.053,10728.396,39279.96,0.0,0.0,44304.135,0.0,0.0,29840.38,29840.38,26600.57,0.0,3239.81,0.0,0.0,0.0,0.0,55730.13,55730.13,52405.13,0.0,3325.0,0.0,0.0,0.0,0.0
0,5.0,10.0,27.0,140.0,25.65,122.24101712887682,0.0,49618.17,49618.17,104835.1,104835.1,178807.092,138463.785,0.358,586.303,0.047,0.035,1.0,128798.736,4526.702,40003.821,88794.914,0.0,0.0,94159.65,0.0,0.0,19777.79,19777.79,16425.5,0.0,3352.29,0.0,0.0,0.0,0.0,49104.97,49104.97,43929.97,0.0,5175.0,0.0,0.0,0.0,0.0
