,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,11.0,65.0,10.45,57.618747574743814,0.0,24577.35,24577.35,47155.13,47155.13,47411.8,42116.732,0.584,994.586,0.092,0.108,1.0,47411.8,5500.184,10505.538,36906.262,0.0,0.0,42116.732,0.0,0.0,24577.35,24577.35,21506.57,0.0,3070.78,0.0,0.0,0.0,0.0,47155.13,47155.13,44255.13,0.0,2900.0,0.0,0.0,0.0,0.0
0,5.0,10.0,23.0,125.0,21.849999999999998,108.1615053663362,0.0,41916.27,41916.27,90385.23,90385.23,170967.903,132570.479,0.316,528.668,0.095,0.074,1.0,123556.103,9505.153,39363.629,84192.473,0.0,0.0,90453.747,0.0,0.0,17338.92,17338.92,14179.05,0.0,3159.87,0.0,0.0,0.0,0.0,43230.1,43230.1,38530.1,0.0,4700.0,0.0,0.0,0.0,0.0
