,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,14.0,85.0,12.6,69.27962055305453,0.0,30129.94,30129.94,59680.13,59680.13,50082.55,44370.352,0.679,1191.635,0.048,0.058,1.0,50082.55,2965.834,10781.602,39300.949,0.0,0.0,44370.352,0.0,0.0,30129.94,30129.94,26822.57,0.0,3307.37,0.0,0.0,0.0,0.0,59680.13,59680.13,56205.13,0.0,3475.0,0.0,0.0,0.0,0.0
0,5.0,10.0,27.0,155.0,24.3,119.60474359951175,0.0,50450.3,50450.3,110042.62,110042.62,178463.91100000002,138246.109,0.365,616.61,0.05,0.038,1.0,128381.361,4926.366,39893.22,88488.141,0.0,0.0,93875.757,0.0,0.0,20320.36,20320.36,16885.29,0.0,3435.07,0.0,0.0,0.0,0.0,50362.49,50362.49,44812.49,0.0,5550.0,0.0,0.0,0.0,0.0
