,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,10.0,55.0,9.5,50.0848695716036,0.0,22003.88,22003.88,42455.13,42455.13,35233.274,31016.734,0.709,1204.973,0.043,0.056,1.0,35233.274,2014.643,10657.622,24575.652,0.0,0.0,31016.734,0.0,0.0,22003.88,22003.88,19034.57,0.0,2969.31,0.0,0.0,0.0,0.0,42455.13,42455.13,39830.13,0.0,2625.0,0.0,0.0,0.0,0.0
0,5.0,10.0,23.0,135.0,21.849999999999998,118.55227699435558,0.0,41588.7,41588.7,89852.16,89852.16,161494.523,123200.457,0.338,556.379,0.05,0.039,1.0,126261.249,4912.89,44022.634,82238.615,0.0,0.0,92183.723,0.0,0.0,19584.82,19584.82,16369.76,0.0,3215.06,0.0,0.0,0.0,0.0,47397.03,47397.03,42447.03,0.0,4950.0,0.0,0.0,0.0,0.0
