,Domestic,Commercial,Public
126,390.0,0.0,0.0
127,265.0,0.0,0.0
128,220.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,165.0,0.0,0.0
136,25.0,0.0,0.0
137,148.0,0.0,0.0
138,751.0,0.0,0.0
139,2278.0,0.0,0.0
140,2238.0,0.0,0.0
141,2292.0,0.0,0.0
142,945.0,0.0,0.0
143,619.0,0.0,0.0
144,495.0,0.0,0.0
145,528.0,0.0,0.0
146,599.0,0.0,0.0
147,653.0,0.0,0.0
148,537.0,0.0,0.0
149,420.0,0.0,0.0
150,360.0,0.0,0.0
151,275.0,0.0,0.0
152,230.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,150.0,0.0,0.0
160,45.0,0.0,0.0
161,97.0,0.0,0.0
162,853.0,0.0,0.0
163,2220.0,0.0,0.0
164,2326.0,0.0,0.0
165,2307.0,0.0,0.0
166,953.0,0.0,0.0
167,680.0,0.0,0.0
168,610.0,0.0,0.0
169,676.0,0.0,0.0
170,678.0,0.0,0.0
171,627.0,0.0,0.0
172,646.0,0.0,0.0
173,366.0,0.0,0.0
174,318.0,0.0,0.0
175,219.0,0.0,0.0
176,160.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,235.0,0.0,0.0
184,25.0,0.0,0.0
185,80.0,0.0,0.0
186,783.0,0.0,0.0
187,2226.0,0.0,0.0
188,2273.0,0.0,0.0
189,2279.0,0.0,0.0
190,1117.0,0.0,0.0
191,714.0,0.0,0.0
192,601.0,0.0,0.0
193,648.0,0.0,0.0
194,459.0,0.0,0.0
195,635.0,0.0,0.0
196,639.0,0.0,0.0
197,372.0,0.0,0.0
198,384.0,0.0,0.0
199,265.0,0.0,0.0
200,190.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,205.0,0.0,0.0
208,15.0,0.0,0.0
209,112.0,0.0,0.0
210,851.0,0.0,0.0
211,2341.0,0.0,0.0
212,2323.0,0.0,0.0
213,2237.0,0.0,0.0
214,895.0,0.0,0.0
215,646.0,0.0,0.0
216,505.0,0.0,0.0
217,667.0,0.0,0.0
218,636.0,0.0,0.0
219,573.0,0.0,0.0
220,581.0,0.0,0.0
221,348.0,0.0,0.0
222,450.0,0.0,0.0
223,255.0,0.0,0.0
224,195.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0,0.0,0.0
230,0.0,0.0,0.0
231,185.0,0.0,0.0
232,25.0,0.0,0.0
233,117.0,0.0,0.0
234,861.0,0.0,0.0
235,2202.0,0.0,0.0
236,2312.0,0.0,0.0
237,2216.0,0.0,0.0
238,962.0,0.0,0.0
239,583.0,0.0,0.0
240,696.0,0.0,0.0
241,506.0,0.0,0.0
242,575.0,0.0,0.0
243,601.0,0.0,0.0
244,664.0,0.0,0.0
245,432.0,0.0,0.0
246,396.0,0.0,0.0
247,284.0,0.0,0.0
248,160.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,205.0,0.0,0.0
256,0.0,0.0,0.0
257,121.0,0.0,0.0
258,742.0,0.0,0.0
259,2280.0,0.0,0.0
260,2250.0,0.0,0.0
261,2237.0,0.0,0.0
262,1035.0,0.0,0.0
263,582.0,0.0,0.0
264,606.0,0.0,0.0
265,542.0,0.0,0.0
266,577.0,0.0,0.0
267,542.0,0.0,0.0
268,596.0,0.0,0.0
269,438.0,0.0,0.0
270,396.0,0.0,0.0
271,279.0,0.0,0.0
272,180.0,0.0,0.0
273,0.0,0.0,0.0
274,0.0,0.0,0.0
275,0.0,0.0,0.0
276,0.0,0.0,0.0
277,0.0,0.0,0.0
278,0.0,0.0,0.0
279,205.0,0.0,0.0
280,15.0,0.0,0.0
281,91.0,0.0,0.0
282,817.0,0.0,0.0
283,2230.0,0.0,0.0
284,2227.0,0.0,0.0
285,2257.0,0.0,0.0
286,938.0,0.0,0.0
287,672.0,0.0,0.0
288,481.0,0.0,0.0
289,600.0,0.0,0.0
290,533.0,0.0,0.0
291,468.0,0.0,0.0
292,688.0,0.0,0.0
293,408.0,0.0,0.0
294,366.0,0.0,0.0
295,239.0,0.0,0.0
296,200.0,0.0,0.0
297,0.0,0.0,0.0
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,0.0,0.0,0.0
301,0.0,0.0,0.0
302,0.0,0.0,0.0
303,255.0,0.0,0.0
304,30.0,0.0,0.0
305,126.0,0.0,0.0
306,720.0,0.0,0.0
307,2303.0,0.0,0.0
