,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,9.0,55.0,8.549999999999999,48.85878817775857,0.0,20842.82,20842.82,39035.95,39035.95,34591.102,30882.352,0.675,1128.497,0.034,0.033,1.0,34591.102,1142.288,3885.043,30706.059,0.0,0.0,30882.352,0.0,0.0,20842.82,20842.82,17907.18,0.0,2935.64,0.0,0.0,0.0,0.0,39035.95,39035.95,36435.95,0.0,2600.0,0.0,0.0,0.0,0.0
0,5.0,10.0,25.0,130.0,23.75,114.41104294146727,0.0,41511.72,41511.72,93565.54,93565.54,144723.137,110799.838,0.375,646.514,0.049,0.043,1.0,110132.035,4779.504,32187.25,77944.785,0.0,0.0,79917.486,0.0,0.0,20668.9,20668.9,17426.61,0.0,3242.29,0.0,0.0,0.0,0.0,54529.59,54529.59,49654.59,0.0,4875.0,0.0,0.0,0.0,0.0
